"Time";"Sensor_Raw";"Voltage";"Distance_mm";"Label";"Q1";"Q3";"IQR";"Lower_Bound";"Upper_Bound"
"21:44:29.999";"3025";"2438";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:30.499";"3021";"2435";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:30.998";"3017";"2431";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:31.499";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:31.998";"3026";"2439";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:32.499";"3027";"2439";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:32.998";"3025";"2438";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:33.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:33.999";"3022";"2435";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:34.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:34.999";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:35.499";"3018";"2432";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:35.999";"3022";"2435";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:36.499";"3021";"2435";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:36.999";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:37.499";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:37.999";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:38.498";"3018";"2432";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:38.999";"3014";"2429";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:39.499";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:39.999";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:40.498";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:41.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:41.999";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:42.499";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:42.999";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:43.498";"3014";"2429";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:43.999";"3015";"2430";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:44.499";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:44.999";"3022";"2435";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:45.499";"3021";"2435";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:45.999";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:46.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:46.999";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:47.499";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:47.998";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:48.499";"3014";"2429";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:48.999";"3028";"2440";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:49.498";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:49.999";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:50.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:50.999";"3021";"2435";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:51.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:51.999";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:52.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:53.499";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:54.499";"3020";"2434";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:54.999";"3012";"2427";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:55.499";"3014";"2429";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:55.999";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:56.499";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:56.999";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:57.499";"3014";"2429";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:57.999";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:58.499";"3020";"2434";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:58.999";"3014";"2429";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:59.500";"3024";"2437";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:44:59.999";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:45:00.499";"3013";"2428";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:45:01.499";"3015";"2430";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:45:04.499";"3023";"2436";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"21:45:04.999";"3019";"2433";"0";"0cm";"3018,50";"3024,00";"5,50";"3010,250";"3032,250"
"22:22:35.037";"2304";"1857";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:35.536";"2318";"1868";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:36.036";"2289";"1845";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:36.536";"2310";"1862";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:37.036";"2289";"1845";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:37.536";"2300";"1853";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:38.036";"2288";"1844";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:38.536";"2289";"1845";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:39.035";"2331";"1878";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:39.535";"2373";"1912";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:40.036";"2474";"1994";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:40.537";"2370";"1910";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:41.036";"2512";"2024";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:41.537";"2477";"1996";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:42.036";"2437";"1964";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:42.537";"2479";"1998";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:44.536";"2459";"1982";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:45.036";"2432";"1960";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:45.536";"2427";"1956";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:46.035";"2415";"1946";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:46.536";"2420";"1950";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:47.036";"2443";"1969";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:47.536";"2418";"1949";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:48.036";"2366";"1907";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:48.537";"2343";"1888";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:49.036";"2334";"1881";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:49.536";"2340";"1886";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:50.037";"2336";"1882";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:50.536";"2349";"1893";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:51.036";"2345";"1890";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:51.536";"2346";"1891";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:52.036";"2352";"1895";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:52.536";"2352";"1895";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:53.036";"2354";"1897";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:53.536";"2352";"1895";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:54.037";"2352";"1895";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:54.536";"2348";"1892";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:55.037";"2350";"1894";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:55.536";"2335";"1882";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:56.037";"2347";"1891";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:56.536";"2371";"1911";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:57.036";"2365";"1906";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:57.536";"2367";"1907";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:58.036";"2381";"1919";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:58.537";"2368";"1908";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:59.036";"2416";"1947";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:22:59.537";"2415";"1946";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:00.037";"2407";"1940";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:00.537";"2409";"1941";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:01.037";"2396";"1931";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:01.537";"2414";"1945";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:02.037";"2400";"1934";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:02.537";"2390";"1926";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:03.037";"2397";"1932";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:03.536";"2402";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:04.037";"2414";"1945";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:04.537";"2403";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:05.037";"2402";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:05.537";"2412";"1944";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:06.037";"2397";"1932";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:06.537";"2415";"1946";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:07.037";"2402";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:07.537";"2416";"1947";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:08.037";"2416";"1947";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:08.538";"2406";"1939";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:09.037";"2367";"1907";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:09.538";"2384";"1921";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:10.037";"2368";"1908";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:10.537";"2353";"1896";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:11.037";"2374";"1913";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:11.537";"2335";"1882";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:12.037";"2375";"1914";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:12.538";"2357";"1899";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:13.037";"2353";"1896";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:13.537";"2365";"1906";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:14.037";"2419";"1949";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:14.538";"2446";"1971";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:15.037";"2446";"1971";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:15.538";"2435";"1962";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:16.037";"2400";"1934";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:16.537";"2394";"1929";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:17.037";"2399";"1933";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:17.537";"2393";"1928";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:18.037";"2387";"1924";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:18.538";"2386";"1923";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:19.037";"2398";"1932";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:19.537";"2391";"1927";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:20.037";"2406";"1939";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:20.538";"2418";"1949";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:21.037";"2420";"1950";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:21.537";"2432";"1960";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:22.037";"2439";"1965";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:22.537";"2442";"1968";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:23.038";"2434";"1961";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:23.538";"2404";"1937";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:24.037";"2402";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:24.537";"2382";"1920";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:25.038";"2394";"1929";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:25.537";"2375";"1914";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:26.038";"2421";"1951";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:26.537";"2381";"1919";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:27.037";"2384";"1921";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:27.537";"2395";"1930";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:28.037";"2384";"1921";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:28.537";"2403";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:29.037";"2401";"1935";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:29.537";"2416";"1947";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:30.037";"2403";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:30.537";"2397";"1932";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:31.038";"2403";"1936";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:31.538";"2400";"1934";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:32.038";"2415";"1946";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:32.537";"2420";"1950";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:33.038";"2409";"1941";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:33.537";"2393";"1928";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:34.038";"2392";"1928";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:34.538";"2390";"1926";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:35.038";"2384";"1921";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:35.538";"2387";"1924";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:36.037";"2398";"1932";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:36.537";"2399";"1933";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:37.037";"2414";"1945";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:37.538";"2476";"1995";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:38.037";"2521";"2032";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:38.537";"2515";"2027";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:39.038";"2521";"2032";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:40.037";"2518";"2029";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:40.538";"2503";"2017";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:41.038";"2481";"1999";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:41.537";"2495";"2011";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:42.038";"2511";"2024";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:42.538";"2498";"2013";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:43.038";"2496";"2011";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:43.537";"2490";"2007";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:44.038";"2483";"2001";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:44.538";"2475";"1995";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:45.037";"2475";"1995";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:45.538";"2487";"2004";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:46.037";"2489";"2006";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:46.538";"2473";"1993";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:47.038";"2462";"1984";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:47.538";"2464";"1986";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:48.039";"2470";"1990";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:48.537";"2448";"1973";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:49.038";"2475";"1995";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:49.538";"2480";"1999";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:50.038";"2453";"1977";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:50.539";"2429";"1957";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:51.038";"2421";"1951";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:51.537";"2416";"1947";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:52.039";"2417";"1948";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:52.538";"2409";"1941";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:53.039";"2419";"1949";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:53.538";"2414";"1945";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:54.038";"2416";"1947";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:54.538";"2419";"1949";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:55.038";"2414";"1945";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:55.538";"2416";"1947";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:23:56.038";"2399";"1933";"10";"1cm";"2374,75";"2434,25";"59,50";"2285,500";"2523,500"
"22:25:35.146";"2097";"1690";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:35.646";"2110";"1700";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:36.146";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:36.646";"2118";"1707";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:37.147";"2106";"1697";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:37.646";"2125";"1712";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:38.146";"2112";"1702";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:38.646";"2101";"1693";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:39.146";"2103";"1695";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:39.647";"2112";"1702";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:40.146";"2117";"1706";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:40.646";"2111";"1701";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:41.146";"2111";"1701";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:41.646";"2132";"1718";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:42.146";"2121";"1709";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:42.646";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:43.146";"2123";"1711";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:43.646";"2124";"1712";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:44.146";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:44.646";"2117";"1706";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:45.146";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:45.646";"2125";"1712";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:46.147";"2112";"1702";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:46.646";"2122";"1710";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:47.146";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:47.646";"2118";"1707";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:48.147";"2117";"1706";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:48.646";"2118";"1707";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:49.147";"2127";"1714";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:49.646";"2128";"1715";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
"22:25:50.147";"2119";"1708";"15";"1,5cm";"2095,25";"2119,00";"23,75";"2059,625";"2154,625"
